actors_id,movie_id
2246,2814362
32,2095649
878,2095649
1616,2095649
1902,4075322
2247,4075322
2248,4075322
390,265651
116,265651
2249,265651
154,1700841
69,1700841
1648,1700841
2250,2848292
698,2848292
2251,2848292
2252,358273
346,358273
2253,358273
2254,3148266
2255,3148266
681,3148266
2256,171433
1017,171433
1123,171433
2257,118755
118,118755
2258,118755
388,870111
358,870111
133,870111
2259,270288
2260,270288
2261,270288
854,261289
1702,261289
999,261289
77,2702724
40,2702724
1193,2702724
1010,92804
491,92804
334,92804
362,140397
552,140397
840,140397
468,387575
208,387575
2262,387575
2263,366627
736,366627
2264,366627
563,103639
246,103639
2265,103639
2266,1398426
605,1398426
2267,1398426
2268,87469
117,87469
2159,87469
609,134067
656,134067
2130,134067
1131,164334
146,164334
742,164334
2141,4136084
673,4136084
2269,4136084
154,285823
5,285823
2270,285823
295,95016
25,95016
2271,95016
1866,430922
192,430922
533,430922
10,1596363
1171,1596363
2272,1596363
606,1127896
688,1127896
2273,1127896
424,349825
2274,349825
2275,349825
66,209475
206,209475
2276,209475
2277,2668134
2278,2668134
2279,2668134
1115,265666
598,265666
1312,265666
2280,309698
1608,309698
524,309698
146,1204975
498,1204975
1094,1204975
2281,82398
290,82398
326,82398
2282,240890
2283,240890
2284,240890
646,111438
2285,111438
2286,111438
63,196229
558,196229
366,196229
2287,1702439
2288,1702439
2289,1702439
2290,107120
1045,107120
2291,107120
2292,481141
259,481141
945,481141
2293,1250777
2294,1250777
496,1250777
2295,1622547
1152,1622547
1117,1622547
1380,219653
199,219653
2296,219653
162,1698641
611,1698641
228,1698641
2155,414387
2297,414387
2298,414387
2299,83658
117,83658
1460,83658
208,114287
64,114287
1552,114287
2300,2172934
484,2172934
2301,2172934
2302,498399
483,498399
2303,498399
2304,160484
996,160484
2305,160484
2306,301727
817,301727
1297,397078
2307,397078
1416,397078
2308,134618
55,134618
2309,134618
588,1273678
1295,1273678
2310,1273678
2311,120133
2312,120133
1100,120133
1608,228333
97,228333
1938,228333
674,1018765
2313,1018765
1392,1018765
2314,1374989
224,1374989
176,1374989
2315,119485
2316,119485
2317,119485
2318,455538
444,455538
2319,455538
2320,1650554
153,1650554
1624,1650554
2321,395119
793,395119
2322,395119
607,1430612
96,1430612
492,1430612
2323,86034
2324,86034
2325,86034
2326,478311
2327,478311
1945,478311
2328,1078588
462,1078588
2329,1078588
1426,494652
1474,494652
244,494652
2085,87892
2330,87892
272,87892
2331,465551
2332,465551
2333,465551
110,804522
70,804522
673,804522
391,4422836
292,4422836
2334,4422836
1236,102975
308,102975
1928,102975
2135,279778
2043,279778
2335,279778
598,3040964
23,3040964
482,3040964
306,119468
146,119468
2336,119468
2337,80455
2086,80455
2338,80455
497,1018785
198,1018785
2339,1018785
2340,1710396
2341,1710396
1771,1710396
2342,276751
2343,276751
2344,276751
893,139414
133,139414
2345,139414
383,86197
169,86197
312,86197
604,1521197
717,1521197
336,1521197
2346,88323
1049,88323
2184,88323
53,118929
669,118929
225,118929
181,864761
221,864761
989,864761
2347,42114
2348,42114
2349,42114
2350,89908
2351,89908
2352,89908
2353,120769
206,120769
1493,120769
220,795351
203,795351
2354,795351
606,324127
38,324127
2355,324127
841,415965
133,415965
1149,415965
1564,1517489
1577,1517489
16,1517489
1699,2241351
436,2241351
185,2241351
2356,227984
1065,227984
2357,227984
210,155711
498,155711
185,155711
112,297284
597,297284
2358,297284
136,486674
498,486674
173,486674
292,340376
989,340376
2359,340376
2360,475331
2361,475331
2362,475331
1153,1114740
2363,1114740
852,1114740
2364,322330
494,322330
1234,322330
1094,405422
162,405422
2365,405422
2366,138097
36,138097
2099,138097
2367,365907
64,365907
2368,365907
1191,99938
798,99938
1188,99938
905,910936
69,910936
562,910936
390,120631
1115,120631
2369,120631
571,316356
483,316356
2084,316356
133,99582
436,99582
2103,99582
2370,472954
2371,472954
2372,472954
2373,75784
2374,75784
2375,75784
2376,421239
2377,421239
2378,421239
2379,309593
2238,309593
2380,309593
644,190590
579,190590
1041,190590
2381,1038686
169,1038686
1299,1038686
2382,1980209
322,1980209
496,1980209
288,385267
23,385267
169,385267
2383,157472
847,157472
2384,157472
2385,90022
383,90022
2386,90022
2153,358349
1609,358349
239,358349
95,1598822
498,1598822
2387,1598822
2388,218922
175,218922
2389,218922
364,1486192
2390,1486192
1010,1486192
849,361925
276,361925
1057,361925
229,110027
1254,110027
2391,110027
895,115710
787,115710
2085,115710
185,119227
2392,119227
2393,119227
1792,256524
1122,256524
954,256524
2394,1137470
110,1137470
2038,1137470
2395,116322
2396,116322
2397,116322
2162,2140379
90,2140379
346,2140379
844,387131
432,387131
2398,387131
2399,335345
2400,335345
2401,335345
2312,107614
246,107614
2402,107614
1455,95953
164,95953
1869,95953
2403,1205489
1035,1205489
2404,1205489
383,1175491
358,1175491
646,1175491
2237,936501
64,936501
1174,936501
1049,1972779
2405,1972779
1627,1972779
895,103855
1075,103855
2406,103855
2407,108052
64,108052
2408,108052
67,1454029
51,1454029
215,1454029
100,1837703
104,1837703
2409,1837703
705,331632
706,331632
644,331632
2410,1224378
208,1224378
2411,1224378
2412,329101
2413,329101
231,329101
2414,2967008
2415,2967008
2416,2967008
1364,268397
291,268397
2096,268397
2417,1060277
215,1060277
2418,1060277
2419,103060
2420,103060
2421,103060
2422,94226
498,94226
2423,94226
340,477348
122,477348
1258,477348
2193,1408253
646,1408253
2424,1408253
118,243155
135,243155
649,243155
2425,241303
889,241303
2426,241303
646,333780
1413,333780
2427,333780
2428,1047540
738,1047540
285,1047540
2429,1411238
258,1411238
171,1411238
2430,108358
847,108358
1690,108358
147,165929
157,165929
1972,165929
2431,414982
2432,414982
1523,414982
2433,1327194
497,1327194
2434,1327194
552,398808
211,398808
738,398808
59,308644
5,308644
122,308644
2193,2609758
1121,2609758
2435,2609758
486,1601913
64,1601913
1410,1601913
1281,382077
498,382077
2068,382077
366,357413
2436,357413
162,357413
895,99685
498,99685
2018,99685
2153,313911
1609,313911
2437,313911
122,396752
135,396752
688,396752
682,86250
675,86250
391,86250
783,119807
469,119807
2438,119807
1429,93389
178,93389
964,93389
2439,1524137
70,1524137
337,1524137
2018,119695
801,119695
1416,119695
2440,469494
1895,469494
2441,469494
2442,282120
362,282120
609,282120
609,337711
656,337711
2443,337711
2444,279493
743,279493
471,279493
198,403508
215,403508
2089,403508
893,271027
157,271027
838,271027
2445,852713
51,852713
2038,852713
2446,388500
362,388500
2447,388500
395,1647668
183,1647668
2448,1647668
673,435651
152,435651
63,435651
2449,286788
135,286788
469,286788
2450,301470
1985,301470
2451,301470
283,452625
1791,452625
2432,452625
495,306685
157,306685
2452,306685
633,274558
673,274558
1315,274558
2453,454945
139,454945
2454,454945
2455,453451
2456,453451
2457,453451
2458,366174
2459,366174
2460,366174
748,1747958
138,1747958
314,1747958
2461,426931
246,426931
1043,426931
883,127536
2462,127536
2463,127536
2464,144120
2465,144120
2466,144120
2467,66473
2468,66473
2469,66473
2470,120185
208,120185
2471,120185
2472,1366344
2473,1366344
2474,1366344
2475,1153706
188,1153706
704,1153706
917,111161
146,111161
393,111161
2396,231402
2476,231402
2477,231402
2478,116778
598,116778
798,116778
673,1322269
104,1322269
436,1322269
2479,396652
2480,396652
2481,396652
2482,391304
1923,391304
2483,391304
558,124718
491,124718
297,124718
30,112883
5,112883
1515,112883
2484,983983
2485,983983
2486,983983
1590,989757
139,989757
408,989757
462,480255
62,480255
2487,480255
1196,1270761
738,1270761
2389,1270761
157,499556
97,499556
1686,499556
830,272338
614,272338
2488,272338
2489,356150
343,356150
2490,356150
2491,297162
2492,297162
2493,297162
1244,488658
2494,488658
85,488658
1424,94799
1167,94799
1526,94799
519,115472
916,115472
2495,115472
2496,388980
633,388980
2497,388980
2498,362478
32,362478
321,362478
2499,963794
2454,963794
2500,963794
219,156841
962,156841
2082,156841
2501,265208
2502,265208
2503,265208
2504,117011
1938,117011
2505,117011
380,3569230
11,3569230
2506,3569230
2507,787475
1389,787475
2508,787475
1,1633356
52,1633356
2445,1633356
2509,145653
830,145653
2510,145653
471,2223990
228,2223990
2511,2223990
2512,89489
1964,89489
2513,89489
2514,175058
656,175058
2185,175058
36,968264
136,968264
340,968264
651,355702
145,355702
2280,355702
1826,2006295
2515,2006295
1487,2006295
2516,90728
964,90728
2517,90728
2518,1986843
1653,1986843
2519,1986843
486,1291584
11,1291584
80,1291584
64,117039
25,117039
436,117039
2520,107007
1329,107007
2521,107007
139,489281
12,489281
527,489281
552,267248
113,267248
306,267248
2522,120620
2523,120620
2524,120620
677,117104
156,117104
2525,117104
1592,999913
63,999913
2526,999913
2527,462338
2103,462338
2230,462338
2528,102984
2529,102984
2530,102984
236,898367
793,898367
483,898367
2531,88103
2148,88103
2532,88103
1713,373416
929,373416
2533,373416
948,239949
2209,239949
2534,239949
2137,412080
232,412080
2535,412080
1915,417148
2478,417148
2536,417148
1674,114614
456,114614
1860,114614
869,388183
2320,388183
1533,388183
2537,861689
2538,861689
2539,861689
519,383222
1065,383222
2540,383222
8,1692486
59,1692486
2541,1692486
953,373450
135,373450
2536,373450
2542,1792647
2543,1792647
2544,1792647
742,119934
1131,119934
314,119934
2545,1175506
674,1175506
2546,1175506
2547,1924396
526,1924396
2548,1924396
1567,1095217
213,1095217
2549,1095217
1534,1230204
1783,1230204
384,1230204
2550,1440232
1833,1440232
2551,1440232
155,1125929
2552,1125929
2553,1125929
2554,1239462
2555,1239462
2556,1239462
2557,1272051
2248,1272051
2558,1272051
99,2193215
143,2193215
603,2193215
357,1233301
208,1233301
1616,1233301
2559,66549
1558,66549
2560,66549
1595,2952602
2561,2952602
2562,2952602
2391,1946381
1611,1946381
1487,1946381
793,337692
173,337692
71,337692
1928,92007
308,92007
1929,92007
540,479143
508,479143
720,479143
267,2058673
116,2058673
147,2058673
242,120082
1597,120082
2563,120082
424,2140037
258,2140037
2367,2140037
1533,2239832
1094,2239832
1325,2239832
1702,190138
295,190138
1938,190138
2564,302886
366,302886
1116,302886
955,101889
152,101889
2565,101889
440,130018
1444,130018
1075,130018
984,122459
980,122459
1371,122459
2566,1007028
2365,1007028
2567,1007028
1478,171580
146,171580
2568,171580
152,1234548
31,1234548
340,1234548
2444,238948
1609,238948
967,238948
1608,172493
175,172493
717,172493
905,335559
1722,335559
403,335559
682,158811
939,158811
2569,158811
2570,78504
2571,78504
2572,78504
2573,217756
133,217756
916,217756
1082,196857
1234,196857
2574,196857
1731,1742650
1217,1742650
1243,1742650
2575,464154
441,464154
1243,464154
679,363473
31,363473
2155,363473
20,120645
96,120645
2576,120645
2577,112389
2578,112389
2579,112389
682,356443
498,356443
1795,356443
1329,1433108
322,1433108
1426,1433108
497,347149
10,347149
324,347149
598,1156398
51,1156398
2580,1156398
388,120484
614,120484
851,120484
2069,80684
117,80684
2581,80684
700,112442
45,112442
2582,112442
2146,102510
2097,102510
2583,102510
2584,195714
1609,195714
2585,195714
210,1124035
1171,1124035
1348,1124035
949,134847
98,134847
576,134847
1314,244970
75,244970
2586,244970
2587,1798709
23,1798709
2588,1798709
2589,1083452
75,1083452
1605,1083452
2590,206314
96,206314
2591,206314
2592,1376213
394,1376213
2593,1376213
2594,149691
258,149691
2549,149691
2595,360139
781,360139
2596,360139
2597,198386
1312,198386
2598,198386
143,1506999
139,1506999
651,1506999
2391,93300
2599,93300
2600,93300
498,116999
60,116999
673,116999
1353,1091751
1124,1091751
2601,1091751
2602,172396
972,172396
2603,172396
493,102005
501,102005
332,102005
236,478134
69,478134
1258,478134
2604,1035736
572,1035736
2605,1035736
2606,1179258
2607,1179258
2608,1179258
2238,2397255
576,2397255
2162,2397255
2609,241025
2610,241025
2611,241025
2612,1403130
2613,1403130
2236,1403130
2614,450385
2615,450385
2616,450385
2617,94012
2618,94012
2619,94012
513,3007512
2620,3007512
256,3007512
306,99653
401,99653
2621,99653
2478,129387
190,129387
798,129387
1028,111070
1027,111070
923,111070
1042,265662
169,265662
2622,265662
2073,492956
322,492956
1331,492956
673,112579
1035,112579
2623,112579
2624,255798
1216,255798
2625,255798
2268,83987
1536,83987
883,83987
2626,2980648
2627,2980648
2628,2980648
834,113957
2087,113957
2629,113957
869,277027
1167,277027
841,277027
1358,3210686
2630,3210686
2631,3210686
1070,320691
83,320691
2632,320691
492,398017
1177,398017
1195,398017
1564,1130080
343,1130080
1669,1130080
1465,108101
232,108101
2633,108101
2444,367652
1297,367652
2634,367652
2635,2387559
2636,2387559
2637,2387559
1253,1976009
24,1976009
1982,1976009
2638,1995390
2639,1995390
2640,1995390
2641,239948
1336,239948
2642,239948
618,2023453
2643,2023453
289,2023453
1401,162677
1789,162677
895,162677
1997,261392
366,261392
2644,261392
78,399201
23,399201
204,399201
2645,221218
560,221218
570,221218
139,475290
23,475290
1477,475290
2646,236348
297,236348
2647,236348
69,2312718
97,2312718
486,2312718
667,192255
650,192255
1415,192255
1040,356721
456,356721
1615,356721
276,107978
2,107978
229,107978
519,263728
847,263728
938,263728
2648,65611
2649,65611
2650,65611
2276,160236
156,160236
217,160236
131,2938956
1225,2938956
2639,2938956
6,375920
5,375920
109,375920
2651,389557
2014,389557
877,389557
1653,424205
512,424205
1967,424205
495,2097307
203,2097307
1952,2097307
1808,951216
340,951216
2652,951216
2653,1726592
135,1726592
2654,1726592
2655,76740
694,76740
2656,76740
558,1423995
498,1423995
442,1423995
2657,796335
2658,796335
2659,796335
312,1206543
10,1206543
2660,1206543
1177,465538
36,465538
1046,465538
1504,117119
1622,117119
195,117119
2116,137363
152,137363
2103,137363
2661,1634003
2662,1634003
2663,1634003
2085,1859650
2664,1859650
2665,1859650
2666,83943
1035,83943
2667,83943
217,158983
980,158983
2668,158983
1817,108308
2419,108308
2669,108308
361,180734
179,180734
2670,180734
498,1045658
102,1045658
203,1045658
383,463998
672,463998
688,463998
869,1405500
1591,1405500
1345,1405500
2671,293662
97,293662
2672,293662
2266,1023111
204,1023111
2673,1023111
2536,144814
2674,144814
2675,144814
2676,313038
1999,1176740
514,1176740
1979,1176740
1027,1027862
1295,1027862
403,1027862
579,179098
110,179098
2304,179098
135,1340800
104,1340800
137,1340800
1104,143746
2677,143746
2678,143746
926,1321860
102,1321860
2433,1321860
1258,83642
2341,83642
2679,83642
2206,120907
736,120907
220,120907
392,82971
117,82971
1919,82971
697,104431
1742,104431
789,104431
2680,75860
945,75860
2122,75860
873,454919
2681,454919
349,454919
1027,92644
659,92644
1024,92644
2682,305669
2622,305669
2683,305669
383,102926
232,102926
1751,102926
1471,105793
493,105793
1277,105793
2684,1116184
2685,1116184
2686,1116184
2687,77766
694,77766
2688,77766
1562,1014775
494,1014775
2689,1014775
748,1457767
207,1457767
2690,1457767
1166,368578
1697,368578
1442,368578
2691,2103254
905,2103254
1193,2103254
2692,486822
2693,486822
765,486822
190,332379
839,332379
2694,332379
178,113855
1254,113855
1815,113855
2695,324554
2696,324554
2697,324554
227,381707
1731,381707
1090,381707
2698,1033575
2699,1033575
1952,1033575
2700,311289
644,311289
2701,311289
2702,1294226
469,1294226
2703,1294226
1392,2024544
1047,2024544
2704,2024544
1713,303933
1229,303933
2705,303933
1978,1391137
1714,1391137
1124,1391137
1167,99487
5,99487
1377,99487
223,2674426
42,2674426
2706,2674426
495,2215285
937,2215285
2707,2215285
734,466342
1270,466342
127,466342
1364,280030
752,280030
470,280030
36,1020072
573,1020072
274,1020072
2708,283426
616,283426
2709,283426
2710,357507
2711,357507
2712,357507
588,477071
1697,477071
2713,477071
507,220099
2714,220099
2715,220099
2,1148204
161,1148204
2716,1148204
2717,3369806
1042,3369806
2164,3369806
2718,1319598
2719,1319598
2720,1319598
734,799949
1282,799949
127,799949
229,82198
1055,82198
2721,82198
2722,1895587
314,1895587
2723,1895587
1777,947802
1042,947802
2377,947802
2693,433386
706,433386
2496,433386
897,120703
2724,120703
859,120703
930,101452
179,101452
2725,101452
1321,483726
246,483726
150,483726
2726,78869
1206,78869
2727,78869
2728,1440728
2729,1440728
2730,1440728
352,120094
1333,120094
1487,120094
2731,1666186
262,1666186
2732,1666186
2733,449467
99,449467
2734,449467
1050,1371150
1321,1371150
1542,1371150
673,918927
210,918927
2735,918927
252,372588
2736,372588
2668,372588
2737,1572315
2738,1572315
2739,1572315
579,112722
2740,112722
1452,112722
338,795461
2741,795461
389,795461
2742,64782
1035,64782
1178,64782
1177,1013753
69,1013753
2743,1013753
2744,3231054
2513,3231054
2745,3231054
2309,288477
2746,288477
2747,288477
1378,1268799
1894,1268799
2383,1268799
1082,120890
598,120890
2748,120890
2419,814335
195,814335
2749,814335
2750,1226753
36,1226753
2751,1226753
748,146882
1992,146882
671,146882
2752,479968
1738,479968
2753,479968
2038,116260
87,116260
996,116260
1133,200465
97,200465
1982,200465
71,338013
59,338013
36,338013
2754,1414382
494,1414382
2755,1414382
62,421073
179,421073
1540,421073
2756,1213663
1079,1213663
2757,1213663
1898,479500
2758,479500
1163,479500
2759,433362
2760,433362
2761,433362
1241,815236
215,815236
2762,815236
2405,1067774
1249,1067774
2763,1067774
2153,441796
807,441796
2307,441796
875,102744
25,102744
865,102744
703,1213012
617,1213012
2755,1213012
2089,475944
2454,475944
2764,475944
2765,430634
152,430634
2766,430634
170,1100119
161,1100119
2767,1100119
299,114681
1236,114681
1268,114681
620,3531824
2768,3531824
2769,3531824
1800,800308
793,800308
2770,800308
178,120877
2771,120877
2726,120877
2772,249327
2773,54215
2774,54215
2775,54215
2704,1046163
1791,1046163
2776,1046163
103,2318092
1408,2318092
2195,2318092
2643,791304
931,791304
1542,791304
871,83254
229,83254
2777,83254
2778,89457
275,89457
2779,89457
2780,124879
133,124879
129,124879
73,490204
614,490204
1579,490204
53,758758
173,758758
915,758758
190,462519
553,462519
1132,462519
1385,938330
949,938330
1183,938330
154,116367
1344,116367
929,116367
2155,407121
2714,407121
507,407121
579,113321
21,113321
2781,113321
2782,373074
2783,373074
2784,373074
2785,118315
2564,118315
2786,118315
2276,276033
616,276033
340,276033
1970,419887
2787,419887
2788,419887
107,315733
456,315733
844,315733
2789,338325
576,338325
2790,338325
347,1099212
173,1099212
698,1099212
1495,295289
1378,295289
1826,295289
2791,217630
1510,217630
2792,217630
1069,1232207
2793,1232207
2794,1232207
2795,59245
916,59245
1574,59245
858,1741273
436,1741273
2796,1741273
1362,1213644
734,1213644
160,1213644
1117,913354
1705,913354
2797,913354
1324,120483
598,120483
2798,120483
2473,770703
62,770703
1783,770703
1099,1592525
809,1592525
2799,1592525
1214,326856
150,326856
2800,326856
112,1121931
97,1121931
1282,1121931
473,109348
118,109348
1167,109348
2801,430431
2802,430431
2803,430431
130,258068
156,258068
2088,258068
2103,384680
213,384680
496,384680
3,281322
1643,281322
1333,281322
2804,995039
280,995039
2805,995039
1260,1160368
2806,1160368
2807,1160368
1543,1228987
153,1228987
177,1228987
2808,109015
964,109015
2809,109015
815,799934
1921,799934
2810,799934
2811,413015
679,413015
2812,413015
1330,1712261
59,1712261
112,1712261
2813,118954
1122,118954
2085,118954
133,144640
1702,144640
2814,144640
68,2503944
203,2503944
2815,2503944
401,98625
498,98625
2816,98625
639,116242
1052,116242
2817,116242
106,795368
40,795368
1556,795368
469,804461
1026,804461
2818,804461
1465,780511
498,780511
2819,780511
2820,270846
2821,270846
2822,270846
2823,399327
376,399327
2824,399327
296,462229
220,462229
244,462229
2825,345074
1646,345074
1353,345074
2826,65054
2827,65054
693,65054
2828,1791528
2829,1791528
2830,1791528
1342,763304
1758,763304
1370,763304
2831,1532958
2832,1532958
1592,1532958
1228,1714204
951,1714204
2833,1714204
2834,1190617
2835,1190617
2836,1190617
1568,2002718
1577,2002718
2837,2002718
2345,310357
1898,310357
2838,310357
1260,489282
2839,489282
128,489282
969,151568
118,151568
2840,151568
178,1810683
36,1810683
716,1810683
793,1571222
143,1571222
960,1571222
179,405296
21,405296
977,405296
1050,1629757
199,1629757
628,1629757
2841,369226
2842,369226
2843,369226
2844,976222
408,976222
2845,976222
638,337876
2200,337876
844,337876
1956,2937898
573,2937898
837,2937898
2215,1092082
2846,1092082
665,1092082
2847,1054588
2848,1054588
2849,1054588
145,368794
10,368794
2850,368794
295,1366365
28,1366365
2487,1366365
2726,844286
2643,844286
2851,844286
736,383028
210,383028
15,383028
242,119698
980,119698
314,119698
898,310778
1798,310778
1432,310778
2852,80492
2781,80492
2853,80492
165,421238
116,421238
844,421238
1700,3719896
2854,3719896
2855,3719896
677,266747
2856,266747
2383,266747
830,238380
10,238380
890,238380
2857,889588
949,889588
2858,889588
2043,138946
236,138946
1515,138946
2859,1520498
473,1520498
2860,1520498
175,3707106
99,3707106
2861,3707106
159,348121
1919,348121
2862,348121
1584,354595
199,354595
2863,354595
71,1175709
1171,1175709
32,1175709
722,110944
2864,110944
973,110944
2865,940709
1859,940709
2866,940709
2867,120882
2868,120882
2869,120882
2870,1013860
2066,1013860
1538,1013860
841,274711
675,274711
2871,274711
2872,166038
2873,166038
2874,166038
1911,1274300
204,1274300
2875,1274300
2876,3319920
355,3319920
2084,3319920
2877,1128219
2878,1128219
2879,1128219
2880,882978
1830,882978
2881,882978
864,489664
199,489664
220,489664
2221,1488181
308,1488181
1257,1488181
2882,3037162
2883,3037162
2884,3037162
2885,1134666
2886,1134666
2887,1134666
2183,1781827
498,1781827
267,1781827
752,3247714
558,3247714
1206,3247714
949,2005374
213,2005374
1958,2005374
1307,446755
358,446755
2888,446755
1892,765432
874,765432
2889,765432
2890,99348
840,99348
1011,99348
304,1284575
218,1284575
172,1284575
230,98273
675,98273
1314,98273
2478,356470
2891,356470
2364,356470
2892,117571
2569,117571
1683,117571
2407,245674
1997,245674
682,245674
2893,81505
2894,81505
2895,81505
1669,88763
1054,88763
2896,88763
1324,185371
1811,185371
1815,185371
2897,1385912
2898,1385912
2899,1385912
2900,4280822
2901,4280822
2902,4280822
1671,889573
665,889573
2903,889573
2904,305711
2704,305711
2905,305711
221,1270262
2906,1270262
2657,1270262
2907,1697237
2908,1697237
2909,1697237
1158,205461
2312,205461
398,205461
81,455407
949,455407
1817,455407
2910,245429
2911,245429
2912,245429
2913,3341072
1830,3341072
2914,3341072
232,86993
64,86993
987,86993
2915,816442
830,816442
2916,816442
1418,1135985
2917,1135985
1352,1135985
2370,1216492
441,1216492
2918,1216492
2919,58085
2920,58085
2921,58085
847,810922
1722,810922
283,810922
562,1870529
579,1870529
2922,1870529
2923,107719
2924,107719
2925,107719
736,116745
78,116745
1315,116745
960,4193394
356,4193394
2926,4193394
153,384806
161,384806
90,384806
673,268126
213,268126
423,268126
1245,418819
2134,418819
2927,418819
2928,2957680
2929,2957680
2930,2957680
571,120669
5,120669
1314,120669
1321,1058017
228,1058017
2326,1058017
2931,2004420
1379,2004420
160,2004420
2932,110475
1156,110475
643,110475
554,94737
93,94737
896,94737
2933,443453
2934,443453
2935,443453
2936,250494
705,250494
2937,250494
1928,88170
308,88170
1929,88170
1158,404032
36,404032
2938,404032
2444,205000
150,205000
2939,205000
2940,356680
578,356680
2482,356680
2941,337579
38,337579
1915,337579
1362,307987
243,307987
530,307987
759,118655
366,118655
1082,118655
2942,3760922
2825,3760922
2943,3760922
618,1650043
2643,1650043
2944,1650043
1386,93773
2945,93773
2946,93773
682,86879
474,86879
711,86879
408,926129
323,926129
2947,926129
150,377092
1321,377092
1893,377092
2948,328589
946,328589
2949,328589
945,280707
58,280707
2789,280707
2950,362359
1324,362359
1163,362359
1100,91738
213,91738
657,91738
456,2562232
51,2562232
924,2562232
1623,2334873
1307,2334873
2951,2334873
2952,475276
2953,475276
2954,475276
440,322589
2955,322589
2707,322589
146,97441
491,97441
275,97441
2956,117723
2957,117723
2958,117723
2959,1596346
169,1596346
578,1596346
945,65528
2427,65528
2960,65528
321,1197628
1908,1197628
2961,1197628
2962,87078
229,87078
2963,87078
1191,81398
498,81398
2964,81398
2965,899106
66,899106
442,899106
2966,90357
2967,90357
2968,90357
2758,1016075
74,1016075
894,1016075
1170,1542344
69,1542344
2516,1542344
554,196216
1122,196216
716,196216
2969,210616
2255,210616
2970,210616
530,2279339
1173,2279339
2971,2279339
2972,337917
173,337917
2973,337917
415,264796
2681,264796
58,264796
143,2080374
59,2080374
44,2080374
2974,1032815
652,1032815
1245,1032815
2473,403702
78,403702
127,403702
2975,82648
1812,82648
2976,82648
494,236784
24,236784
518,236784
2977,82085
2978,82085
2979,82085
2980,2167202
2981,2167202
2982,2167202
2516,119349
657,119349
751,119349
510,2465146
2181,2465146
2983,2465146
2984,98519
578,98519
2985,98519
2986,340012
1119,340012
2987,340012
2988,91635
2989,91635
2990,91635
2991,82288
419,82288
2992,82288
2993,824758
2994,824758
2654,824758
598,109707
5,109707
916,109707
59,1967545
70,1967545
966,1967545
2995,416044
65,416044
2996,416044
199,1032755
11,1032755
36,1032755
2997,84316
2956,84316
2998,84316
2999,1071812
103,1071812
3000,1071812
312,2649554
71,2649554
3001,2649554
1150,313792
1122,313792
1643,313792
135,2058107
957,2058107
3002,2058107
1387,1842530
3003,1842530
2252,1842530
3004,1149362
3005,1149362
3006,1149362
3007,4517738
231,4517738
3008,4517738
539,92240
388,92240
3009,92240
1065,235737
807,235737
528,235737
3010,2172935
3011,2172935
3012,2172935
1539,865554
2004,865554
892,865554
3013,1321865
267,1321865
3014,1321865
3015,1024744
3016,1024744
3017,1024744
1708,120775
1329,120775
3018,120775
2280,3212232
1739,3212232
2255,3212232
634,386741
2610,386741
3019,386741
2846,2271563
401,2271563
531,2271563
3020,89893
2421,89893
2721,89893
358,1748179
498,1748179
1379,1748179
192,829482
51,829482
1209,829482
2446,1142800
1463,1142800
2162,1142800
2514,1403241
1332,1403241
316,1403241
3021,1023481
3022,1023481
3023,1023481
473,443536
205,443536
984,443536
1149,395169
73,395169
3024,395169
390,465494
3025,465494
1218,465494
2897,1425922
868,1425922
3026,1425922
991,1085492
295,1085492
3027,1085492
3028,164003
3029,164003
3030,164003
3031,230600
2135,230600
3032,230600
3033,90605
847,90605
488,90605
3034,58385
3035,58385
3036,58385
706,119345
1444,119345
638,119345
188,1924435
1244,1924435
328,1924435
3037,375063
749,375063
20,375063
3038,486551
3039,486551
3040,486551
1847,299977
157,299977
3041,299977
389,326900
737,326900
615,326900
629,2083355
787,2083355
2209,2083355
95,475394
90,475394
2276,475394
2431,1477076
1584,1477076
3042,1477076
1045,243736
2166,243736
2646,243736
1173,1104001
152,1104001
1465,1104001
3043,120770
366,120770
2597,120770
1806,1152398
1408,1152398
3044,1152398
3045,454841
2891,454841
1045,454841
1308,325258
1070,325258
2308,325258
3046,2097298
3047,2097298
3048,2097298
869,979434
602,979434
3049,979434
3050,466856
345,466856
3051,466856
2251,1981677
698,1981677
3052,1981677
241,234829
413,234829
378,234829
893,120324
905,120324
965,120324
744,283632
566,283632
413,283632
2435,462395
1669,462395
3053,462395
3054,159421
501,159421
3055,159421
748,1210042
73,1210042
509,1210042
3056,56800
3057,56800
3058,56800
3059,1288558
892,1288558
3060,1288558
3061,865559
2825,865559
3062,865559
169,465142
66,465142
948,465142
1267,94074
118,94074
1919,94074
3063,770810
3064,770810
3065,770810
473,404390
96,404390
943,404390
834,375104
2216,375104
2980,375104
2980,91934
964,91934
3066,91934
404,83001
3067,83001
168,83001
3068,312549
3069,312549
3070,312549
1323,2515030
211,2515030
3071,2515030
1689,405336
240,405336
3072,405336
148,944834
1364,944834
3073,944834
3074,75909
448,75909
3075,75909
3076,1433822
3077,1433822
3078,1433822
494,102492
1742,102492
3079,102492
288,422295
21,422295
3080,422295
107,443543
669,443543
3081,443543
3082,94291
915,94291
1278,94291
59,114388
25,114388
36,114388
123,416508
205,416508
3083,416508
397,815244
3084,815244
3085,815244
623,315983
903,315983
2309,315983
939,97165
246,97165
1236,97165
895,109686
1320,109686
2680,109686
3086,98635
3087,98635
3088,98635
2920,84855
989,84855
3089,84855
